Date,Close,High,Low,Open,Volume,Ticker
,BP,BP,BP,BP,BP,
2021-09-07,19.165821075439453,19.45420388481739,19.126850907669443,19.204791243209463,6993200,BP
2021-09-08,19.033321380615234,19.48538218791008,19.017732718076903,19.407440361835103,8838400,BP
2021-09-09,18.94758415222168,19.13464363225771,18.83846649385481,18.908613984695396,9199200,BP
2021-09-10,19.095672607421875,19.306115070495714,19.072289615985937,19.251556243761726,7679100,BP
2021-09-13,19.516555786132812,19.62567342983082,19.321702001462715,19.321702001462715,10036400,BP
2021-09-14,19.21258544921875,19.79714688166932,19.158026620048684,19.79714688166932,9315500,BP
2021-09-15,20.085533142089844,20.155680639780424,19.765972979995755,19.781560156558417,15378600,BP
2021-09-16,19.750381469726562,20.069941585754894,19.664645321215758,20.05435292482265,10188100,BP
2021-09-17,19.672439575195312,19.85170471536953,19.454202782842007,19.81273454980697,13286500,BP
2021-09-20,19.352880477905273,19.54773428919575,19.119056499003346,19.438616630590396,12748300,BP
2021-09-21,19.664642333984375,19.898467752598297,19.547730367985565,19.85170177690573,12694800,BP
2021-09-22,19.992000579833984,20.34273803197461,19.992000579833984,20.202443051118358,12788000,BP
2021-09-23,20.38949966430664,20.45964714487552,19.99199776995509,20.09332256927298,10291200,BP
2021-09-24,20.451858520507812,20.514211688783696,20.186857183681113,20.23362168823383,8346600,BP
2021-09-27,21.106565475463867,21.23127179987237,20.96627048885014,20.97406481995275,15171200,BP
2021-09-28,21.231266021728516,21.737885512587336,21.184501534456565,21.714504012259486,19706400,BP
2021-09-29,21.129945755004883,21.26244639349864,20.82597282750952,21.067592600808787,10912500,BP
2021-09-30,21.301416397094727,21.472887198189536,21.07538677231595,21.301416397094727,14574000,BP
2021-10-01,21.511863708496094,21.620981380516557,21.285832546034527,21.363774377456338,10620200,BP
2021-10-04,21.8314208984375,22.15877535641763,21.737890416178928,21.800243575479115,15151700,BP
2021-10-05,22.150983810424805,22.431573805858765,21.96392430900775,22.135395146985857,14724200,BP
2021-10-06,21.90936279296875,21.9405386294155,21.558625341589167,21.8080379796295,20228000,BP
2021-10-07,22.002893447875977,22.0808352747943,21.698921958172882,21.800245292535013,11055400,BP
2021-10-08,22.5017147064209,22.603038015828943,22.345831090975544,22.369214079277246,12630400,BP
2021-10-11,22.68098258972168,23.03171853732494,22.642010937799196,22.91480655479052,11035000,BP
